miRNA,mLi_1,mLi_2,mLi_3,mLu_1,mLu_2,mLu_3,nCR_1,nCR_2,nCR_3,nLi_1,nLi_2,nLi_3,nLu_1,nLu_2,nLu_3,pCRC_1,pCRC_2,pCRC_3
Hsa-Mir-136-v1_5p*/136-v2_5p*,103.8151,29.8751,6.1355,28.3425,37.4486,31.9814,15.1189,8.8408,13.7818,11.5428,33.6782,10.8131,0.0,0.0,22.5766,46.1229,25.8116,33.2996
Hsa-Mir-137-P1_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3673,9.8442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-137-P1_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-138-P1_3p*,0.0,0.0,0.0,0.0,0.0,0.0,10.0793,2.9469,0.0,0.0,0.0,0.0,11.9502,4.8462,0.0,0.0,0.0,0.0
Hsa-Mir-138-P1_5p/138-P2_5p,9.8872,0.0,4.0903,8.7208,42.1297,24.4564,68.0353,10.3143,9.8442,5.7714,3.2074,10.8131,51.7844,36.3463,88.425,0.0,4.3019,0.0
Hsa-Mir-138-P2_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-139_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0186,10.8131,15.9337,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-139_5p,54.3794,17.0715,18.4065,19.6217,7.0216,9.4063,30.2379,51.5713,116.1612,273.1804,157.1649,151.3833,163.3199,169.616,62.0856,20.965,15.0568,24.4197
Hsa-Mir-140-v1_3p/140-v2_3p,879.9568,613.1513,1077.8022,795.7704,753.6536,1204.0056,889.4981,642.4311,450.8628,900.3411,540.4547,621.7527,2087.3084,2236.5077,1934.0613,620.5633,677.5549,521.6936
Hsa-Mir-140-v1_5p*/140-v2_5p*,64.2665,35.5656,10.2258,32.7029,18.7243,56.4378,30.2379,17.6816,15.7507,42.3237,24.0558,8.1098,43.8175,33.9232,69.6112,25.158,6.4529,26.6397
Hsa-Mir-142-P1-v1_3p*/142-P1-v2_3p/142-P1-v3_3p,1488.0168,236.1557,42.9485,274.7043,231.7134,743.0972,362.8548,98.7222,84.6598,219.3139,362.4414,97.3178,99.5853,72.6926,376.2765,557.6684,169.9265,315.2361
Hsa-Mir-142-P1-v1_5p/142-P1-v2_5p*/142-P1-v3_5p*,10674.8313,2391.4324,1059.3957,3830.599,2745.4523,5828.1395,5470.5395,1893.4036,840.6918,6252.3687,3456.0235,2354.5504,2222.7445,1776.1215,4248.1619,6469.7916,2351.0078,3412.098
Hsa-Mir-143_3p,116182.3059,141484.3099,38361.168,80802.311,64245.457,114843.3194,104091.4394,100711.3893,350913.0465,32443.0602,30217.3526,20996.3181,86216.9924,141595.4078,144437.5042,121844.247,88942.5197,364548.3688
Hsa-Mir-143_5p*,72.5058,49.7919,32.7226,28.3425,11.7027,33.8627,35.2775,51.5713,157.5067,21.1619,0.0,0.0,31.8673,0.0,26.3394,50.3159,0.0,126.5384
Hsa-Mir-144-v1_3p*/144-v2_3p*,209.2781,28.4525,0.0,41.4237,25.7459,101.588,85.674,66.306,110.2547,28.8571,420.1755,102.7244,59.7512,41.1924,1100.6088,595.4053,135.511,39.9595
Hsa-Mir-144-v1_5p/144-v2_5p,51.0836,18.4941,10.2258,15.2614,21.0649,35.7439,75.5947,63.359,43.3143,40.3999,139.5239,89.208,71.7014,48.4617,624.619,218.0357,81.7368,59.9393
Hsa-Mir-145_3p*,311.4454,325.7811,36.813,117.7304,84.2594,267.1387,254.5023,209.2321,872.1932,96.1903,145.9388,51.3622,203.1541,392.5398,432.718,184.4918,150.5677,601.6126
Hsa-Mir-145_5p,1835.715,748.3007,1902.0039,832.8337,479.8105,1241.6308,6108.0551,5621.2721,19832.0585,1225.4643,546.8696,675.8181,3007.4769,7804.7575,1273.696,1543.0222,1679.9059,2251.0523
Hsa-Mir-146-P1_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-146-P1_5p,461.4005,167.8697,73.626,2249.9591,919.8319,2985.5576,1438.8199,375.7338,336.6705,323.1994,76.9787,127.0538,932.1187,1150.9655,763.8413,163.5268,395.7781,130.9784
Hsa-Mir-146-P2_3p*,158.1945,49.7919,151.3422,111.1898,95.9621,112.8755,78.1146,10.3143,7.8753,176.9901,179.617,108.1309,310.7062,387.6936,253.9866,62.8949,60.2271,170.9379
Hsa-Mir-146-P2_5p,3149.0587,297.3286,1030.7634,11668.3927,15754.1685,18329.1036,1904.9875,1230.344,1076.9519,1502.4923,792.2393,1054.2763,9866.9142,19636.6826,28410.7585,1429.8114,1294.8826,1929.1562
Hsa-Mir-147-v1_3p/147-v2_3p,26.3657,18.4941,4.0903,50.1444,21.0649,22.5751,62.9956,103.1426,68.9092,0.0,4.8112,0.0,0.0,0.0,0.0,146.7548,15.0568,119.8785
Hsa-Mir-147-v1_5p*/147-v2_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4399
Hsa-Mir-148-P1_3p,40108.8905,55193.5766,11066.3902,40667.139,58417.5147,47236.525,24054.2468,14809.805,10852.2095,60228.5866,113054.4673,54260.0873,7703.9209,10683.3827,19406.4614,68777.7,31249.2606,16294.5993
Hsa-Mir-148-P1_5p*,360.8811,495.0735,229.0585,311.7676,812.1671,472.1959,302.379,153.2404,88.5975,786.8366,1002.327,778.5425,95.6019,128.4235,152.392,704.4232,447.4013,166.4979
Hsa-Mir-148-P2_3p,1128.7835,331.4716,384.4911,821.9327,1673.4854,1040.3361,1305.2692,894.3938,813.1282,681.0272,764.976,475.776,597.512,528.2326,760.0786,1006.3188,763.5936,721.4911
Hsa-Mir-148-P2_5p*,80.7451,24.1846,18.4065,41.4237,126.3891,47.0315,37.7974,20.6285,5.9065,19.2381,35.2819,29.736,15.9337,19.3847,26.3394,62.8949,32.2645,42.1795
Hsa-Mir-148-P3_3p,331.2197,166.4471,137.0261,146.0729,119.3675,178.7196,355.2953,268.1708,273.6678,0.0,261.4069,0.0,270.8721,329.5396,276.5632,134.1758,191.4361,115.4386
Hsa-Mir-148-P3_5p*,4.9436,5.6905,4.0903,6.5406,0.0,9.4063,0.0,0.0,0.0,7.6952,4.8112,8.1098,0.0,0.0,0.0,0.0,4.3019,4.4399
Hsa-Mir-149_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-149_5p,28.0136,24.1846,24.542,15.2614,4.6811,15.0501,47.8767,35.3632,41.3455,42.3237,16.0372,35.1425,27.8839,16.9616,13.1697,25.158,32.2645,26.6397
Hsa-Mir-15-P1a_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-15-P1a_5p,553.6807,492.2282,231.1037,364.0922,306.6106,641.5092,642.5553,352.1583,275.6367,352.0565,548.4733,278.4371,386.3911,288.3471,874.8429,666.6862,849.6323,432.8947
Hsa-Mir-15-P1b_3p*,19.7743,0.0,10.2258,15.2614,35.1081,30.1001,68.0353,32.4162,9.8442,9.619,17.641,0.0,0.0,7.2693,20.6952,79.6669,43.0194,24.4197
Hsa-Mir-15-P1b_5p,197.7431,82.5122,206.5617,213.6589,161.4972,259.6137,367.8944,231.3341,159.4755,121.1998,104.242,64.8785,250.955,319.8472,263.3936,373.1766,597.9691,221.9973
Hsa-Mir-15-P1c_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-15-P1c_5p,392.1905,359.9241,85.8969,111.1898,124.0486,178.7196,272.1411,187.1302,218.5405,221.2377,436.2127,175.7127,223.0711,244.7316,329.242,301.8957,129.0581,179.8178
Hsa-Mir-15-P1d_3p*,51.0836,35.5656,63.4001,15.2614,21.0649,13.1688,7.5595,10.3143,3.9377,76.9522,40.0931,124.3505,55.7678,16.9616,15.0511,20.965,55.9252,19.9798
Hsa-Mir-15-P1d_5p,588.2857,76.8217,61.355,154.7937,74.8973,88.4192,30.2379,17.6816,21.6572,186.6092,267.8218,62.1753,0.0,4.8462,63.967,67.0879,172.0774,99.8988
Hsa-Mir-15-P2a_3p*,0.0,0.0,0.0,0.0,7.0216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-15-P2a_5p/15-P2b_5p,6627.6893,5075.9255,6123.2253,5310.95,4432.981,7459.1908,8280.144,6041.2099,3555.7131,6565.949,5983.4913,4763.1663,7883.1745,6346.0602,13273.1542,8662.728,13727.4767,5503.3122
Hsa-Mir-15-P2b_3p*,47.7879,32.7204,28.6323,30.5227,53.8324,43.269,60.4758,29.4693,11.813,23.0857,57.734,64.8785,23.9005,26.6539,62.0856,58.7019,60.2271,35.5196
Hsa-Mir-15-P2c_3p*,28.0136,21.3394,10.2258,6.5406,25.7459,20.6938,15.1189,19.1551,17.7195,36.5523,20.8484,24.3295,79.6683,48.4617,31.9835,0.0,6.4529,15.5398
Hsa-Mir-15-P2c_5p,764.6066,308.7096,222.923,446.9396,540.6645,682.8969,1088.5643,1140.4626,1248.2404,663.713,663.9414,337.9091,792.6992,1594.3901,1484.4109,587.0193,423.7407,266.3967
Hsa-Mir-15-P2d_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-15-P2d_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6039,0.0
Hsa-Mir-150_3p*,0.0,0.0,0.0,0.0,9.3622,0.0,10.0793,0.0,0.0,17.3143,0.0,0.0,15.9337,21.8078,0.0,0.0,0.0,0.0
Hsa-Mir-150_5p,1791.2228,1553.5063,977.5891,274.7043,262.1404,391.3018,2502.1859,360.9991,145.6937,6633.2822,728.0903,1586.821,2382.081,2020.8531,417.6669,1245.3196,634.5355,148.7382
Hsa-Mir-153-P1_3p/153-P2_3p,44.4922,31.2977,4.0903,0.0,4.6811,52.6752,5.0396,8.8408,0.0,9.619,11.2261,0.0,0.0,0.0,0.0,25.158,17.2077,0.0
Hsa-Mir-153-P1_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-153-P2_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P10_3p,19.7743,0.0,34.7678,6.5406,0.0,15.0501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5255,0.0,0.0,0.0
Hsa-Mir-154-P10_5p,11.535,0.0,18.4065,0.0,7.0216,9.4063,17.6388,14.7347,11.813,13.4666,3.2074,0.0,7.9668,12.1154,0.0,12.579,19.3587,6.6599
Hsa-Mir-154-P12_3p,173.0252,52.6371,69.5356,43.6039,110.0053,73.3691,47.8767,53.0448,33.4702,76.9522,32.0745,37.8458,23.9005,26.6539,30.1021,113.2109,98.9445,77.699
Hsa-Mir-154-P12_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P13_3p*,3.2957,0.0,0.0,0.0,4.6811,0.0,0.0,7.3673,0.0,11.5428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P13_5p,481.1749,250.382,169.7487,135.172,287.8863,237.0386,158.749,139.9793,124.0365,386.685,291.8776,191.9324,63.7346,87.2311,171.2058,192.8778,298.9845,335.2159
Hsa-Mir-154-P14_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P14_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P15_3p*,8.2393,4.2679,12.271,0.0,0.0,0.0,7.5595,5.8939,5.9065,3.8476,3.2074,21.6262,0.0,0.0,0.0,0.0,6.4529,0.0
Hsa-Mir-154-P15_5p,8.2393,4.2679,10.2258,0.0,0.0,7.525,7.5595,4.4204,0.0,5.7714,4.8112,27.0327,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P16_3p,9.8872,4.2679,0.0,0.0,4.6811,0.0,0.0,0.0,0.0,0.0,4.8112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P16_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P17_3p,47.7879,18.4941,18.4065,0.0,11.7027,7.525,27.7181,13.2612,3.9377,32.7047,11.2261,16.2196,7.9668,4.8462,7.5255,20.965,17.2077,26.6397
Hsa-Mir-154-P17_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P18_3p,8.2393,2.8452,10.2258,0.0,0.0,7.525,7.5595,5.8939,0.0,11.5428,0.0,0.0,0.0,0.0,0.0,12.579,8.6039,6.6599
Hsa-Mir-154-P18_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P19_3p,16.4786,0.0,0.0,10.901,7.0216,0.0,10.0793,8.8408,9.8442,15.3904,0.0,0.0,0.0,0.0,0.0,0.0,8.6039,13.3198
Hsa-Mir-154-P19_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P1_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P1_5p,18.1265,2.8452,4.0903,0.0,0.0,5.6438,5.0396,5.8939,13.7818,5.7714,6.4149,0.0,0.0,0.0,0.0,0.0,4.3019,4.4399
Hsa-Mir-154-P2-v1_3p/154-P2-v2_3p*,18.1265,9.9584,10.2258,0.0,9.3622,11.2876,7.5595,2.9469,0.0,0.0,4.8112,5.4065,0.0,0.0,5.6441,8.386,6.4529,13.3198
Hsa-Mir-154-P2-v1_5p*/154-P2-v2_5p,8.2393,0.0,0.0,0.0,0.0,0.0,5.0396,0.0,0.0,11.5428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8799
Hsa-Mir-154-P20-v1_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P20-v1_5p*/154-P20-v2_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P20-v2_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P21_3p,34.605,4.2679,0.0,0.0,7.0216,9.4063,10.0793,0.0,29.5325,19.2381,4.8112,0.0,0.0,0.0,0.0,25.158,17.2077,19.9798
Hsa-Mir-154-P21_5p*,0.0,0.0,4.0903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.386,0.0,0.0
Hsa-Mir-154-P22_3p,6.5914,0.0,8.1807,4.3604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7548,8.8799
Hsa-Mir-154-P22_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P23_3p,458.1048,146.5304,186.1101,54.5048,84.2594,80.8941,110.8723,70.7264,122.0677,275.1042,142.7314,264.9207,27.8839,33.9232,26.3394,150.9478,135.511,113.2186
Hsa-Mir-154-P23_5p*,0.0,0.0,8.1807,0.0,0.0,0.0,0.0,0.0,0.0,5.7714,0.0,0.0,0.0,0.0,0.0,16.772,0.0,0.0
Hsa-Mir-154-P24_3p,0.0,0.0,0.0,0.0,0.0,3.7625,0.0,2.9469,0.0,3.8476,0.0,0.0,0.0,0.0,0.0,0.0,6.4529,0.0
Hsa-Mir-154-P24_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P25_3p,11.535,5.6905,0.0,0.0,0.0,0.0,0.0,0.0,5.9065,0.0,4.8112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P25_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P26_3p,21.4222,4.2679,8.1807,0.0,7.0216,0.0,7.5595,0.0,0.0,17.3143,6.4149,0.0,0.0,0.0,0.0,0.0,6.4529,0.0
Hsa-Mir-154-P26_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P27_3p,64.2665,31.2977,8.1807,17.4415,21.0649,26.3376,22.6784,19.1551,17.7195,25.0095,25.6596,10.8131,0.0,0.0,15.0511,33.544,43.0194,42.1795
Hsa-Mir-154-P27_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P28a_3p/154-P28b_3p,9.8872,2.8452,4.0903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.579,0.0,0.0
Hsa-Mir-154-P28a_5p*/154-P28b_5p,9.8872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P29_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P29_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P30_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P30_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P36_3p,435.0348,147.953,458.1171,65.4058,93.6216,154.2632,176.3877,109.0365,112.2235,340.5136,102.6383,221.6684,67.718,58.154,18.8138,150.9478,247.3613,195.3576
Hsa-Mir-154-P36_5p*,9.8872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P3a-v1_3p/154-P3a-v2_3p,4.9436,0.0,4.0903,0.0,0.0,0.0,12.5991,2.9469,5.9065,9.619,0.0,0.0,0.0,0.0,0.0,0.0,6.4529,4.4399
Hsa-Mir-154-P3a-v1_5p*/154-P3a-v2_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P3b_3p,13.1829,0.0,14.3162,0.0,0.0,0.0,0.0,2.9469,3.9377,11.5428,0.0,8.1098,0.0,0.0,0.0,0.0,8.6039,0.0
Hsa-Mir-154-P3b_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P4a_3p/154-P4b_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1098,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P4a_5p*/154-P4b_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P5_3p,39.5486,8.5357,4.0903,6.5406,9.3622,15.0501,12.5991,5.8939,5.9065,0.0,8.0186,0.0,0.0,0.0,7.5255,0.0,17.2077,17.7598
Hsa-Mir-154-P5_5p,6.5914,11.381,8.1807,4.3604,9.3622,13.1688,5.0396,5.8939,3.9377,13.4666,9.6223,10.8131,0.0,0.0,0.0,0.0,12.9058,17.7598
Hsa-Mir-154-P6_3p,14.8307,0.0,0.0,0.0,7.0216,0.0,5.0396,10.3143,7.8753,5.7714,4.8112,13.5164,0.0,0.0,0.0,16.772,4.3019,8.8799
Hsa-Mir-154-P6_5p,8.2393,5.6905,0.0,0.0,4.6811,3.7625,17.6388,0.0,3.9377,7.6952,0.0,5.4065,0.0,0.0,0.0,0.0,12.9058,0.0
Hsa-Mir-154-P7_3p*,4.9436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9377,0.0,3.2074,8.1098,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P7_5p,0.0,0.0,0.0,0.0,4.6811,0.0,10.0793,5.8939,9.8442,9.619,0.0,0.0,0.0,0.0,0.0,0.0,4.3019,6.6599
Hsa-Mir-154-P8_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P8_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-154-P9_3p,304.8539,160.7566,104.3034,87.2077,229.3728,176.8383,123.4714,141.4527,88.5975,182.7615,149.1463,86.5047,39.8341,50.8848,109.1202,264.1587,189.2852,173.1579
Hsa-Mir-154-P9_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-155_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-155_5p,685.5094,280.2571,431.5299,1358.2602,674.0753,950.0356,1544.6526,409.6235,265.7925,463.6372,102.6383,186.5258,844.4836,1279.389,635.9073,394.1415,585.0632,455.0944
Hsa-Mir-17-P1a_3p*,75.8015,65.4407,26.5872,13.0812,63.1946,56.4378,12.5991,7.3673,0.0,19.2381,78.5824,21.6262,19.9171,14.5385,15.0511,50.3159,98.9445,28.8596
Hsa-Mir-17-P1a_5p/17-P1b_5p,710.2273,312.9775,989.8601,566.8502,1188.9938,1010.2359,332.6169,279.9585,185.0703,325.1232,306.3111,197.3389,159.3365,176.8852,265.2749,482.1944,2966.1846,441.7746
Hsa-Mir-17-P1b_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-17-P2a_3p*,6.5914,15.6489,22.4968,0.0,7.0216,7.525,10.0793,5.8939,0.0,5.7714,0.0,13.5164,0.0,0.0,3.7628,20.965,66.68,11.0999
Hsa-Mir-17-P2a_5p,133.4766,21.3394,77.7163,126.4512,437.6808,227.6323,125.9912,114.9303,63.0027,19.2381,30.4707,16.2196,7.9668,16.9616,58.3229,209.6498,890.5007,59.9393
Hsa-Mir-17-P2b_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-17-P2b_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4399
Hsa-Mir-17-P3a_3p*,9.8872,2.8452,10.2258,4.3604,21.0649,11.2876,0.0,0.0,5.9065,0.0,8.0186,0.0,0.0,0.0,7.5255,12.579,19.3587,0.0
Hsa-Mir-17-P3a_5p,926.0968,485.1151,1083.9377,813.212,1741.3611,1064.7924,370.4142,313.8482,208.6963,494.4181,473.0983,256.8109,67.718,118.7312,304.784,612.1773,3273.773,437.3346
Hsa-Mir-17-P3b_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-17-P3b_5p,6.5914,0.0,0.0,0.0,0.0,0.0,17.6388,16.2081,31.5013,13.4666,3.2074,0.0,11.9502,0.0,11.2883,0.0,17.2077,13.3198
Hsa-Mir-17-P4_3p,169.7295,240.4236,274.0522,215.8391,236.3944,265.2575,279.7005,170.922,70.878,105.8093,86.6011,110.8342,258.9218,220.5008,240.817,243.1937,432.3445,224.2172
Hsa-Mir-17-P4_5p,250.4746,184.9412,184.0649,183.1362,517.2591,321.6952,153.7093,139.9793,129.943,65.4094,89.8085,54.0655,27.8839,65.4233,188.1383,293.5097,460.3071,184.2577
Hsa-Mir-17-P5_3p*,46.1401,15.6489,75.6711,19.6217,35.1081,28.2189,22.6784,19.1551,9.8442,21.1619,9.6223,43.2524,27.8839,26.6539,11.2883,29.351,90.3406,13.3198
Hsa-Mir-17-P5_5p,1484.7211,2020.1273,2178.1012,2075.5437,3740.1814,2336.5233,1101.1634,929.7569,620.1825,656.0178,604.6036,521.7316,764.8153,780.2334,1194.6779,1165.6527,3555.5498,1041.1672
Hsa-Mir-181-P1a_3p*,304.8539,92.4706,102.2583,209.2985,196.6053,203.1759,131.0309,47.1509,23.626,169.2949,54.5266,72.9884,314.6896,397.386,361.2255,83.8599,75.2839,133.1984
Hsa-Mir-181-P1a_5p/181-P1b_5p,29641.6895,22864.4267,14680.1975,35829.2909,17528.2971,21389.9116,16202.473,6926.7629,4738.9819,15300.0271,9163.6744,14070.5338,134782.7646,98997.5696,70038.2297,11283.35,13955.4793,14174.5254
Hsa-Mir-181-P1b_3p*,360.8811,347.1205,312.9103,176.5956,285.5458,221.9885,118.4318,109.0365,82.691,400.1516,169.9947,281.1403,358.5072,438.5784,235.1728,163.5268,221.5497,104.3387
Hsa-Mir-181-P1c_3p*,93.928,295.906,67.4905,102.4691,344.0592,88.4192,40.3172,14.7347,21.6572,15.3904,27.2633,10.8131,131.4526,92.0772,56.4415,79.6669,120.4542,73.2591
Hsa-Mir-181-P1c_5p,1389.1452,3981.927,705.5821,1321.1969,2356.9228,1111.8239,534.2028,279.9585,350.4523,290.4947,203.6728,175.7127,1840.3368,1514.4283,1777.9065,712.8092,1731.5291,970.128
